FileName,instrumental_intensity
AOM0111203051524,2.28
AOM0111203191156,2.04
AOM0111203261133,1.76
AOM0111203272000,3.27
AOM0111204032052,1.37
AOM0111204270341,1.94
AOM0111204300002,2.36
AOM0111205240002,4.03
AOM0111206031307,1.82
AOM0111207042229,1.26
AOM0111207122017,1.53
AOM0111208171624,2.47
AOM0111209180409,2.03
AOM0111301011232,1.51
AOM0111301081651,2.66
AOM0111301171413,1.37
AOM0111302041818,0.96
AOM0111303012122,0.85
AOM0111305160846,2.92
AOM0111306201049,1.95
AOM0111307101422,1.98
AOM0111307160746,2.52
AOM0111307260405,2.22
AOM0111308071651,2.16
AOM0111310100746,1.8
AOM0111310161816,0.95
AOM0111311151100,2.64
AOM0111312271931,2.66
AOM0111405192102,1.1
AOM0111406090751,2.34
AOM0111406150231,2.55
AOM0111407050742,3.07
AOM0111408101243,3.64
AOM0111409101009,3
AOM0111410030957,2.64
AOM0111410140625,2
AOM0111410220920,1.33
AOM0111410271333,1.9
AOM0111411021741,1.77
AOM0111502171346,3.13
AOM0111502210428,1.63
AOM0111504300110,2.14
AOM0111506081501,2.87
AOM0111507091727,2.55
AOM0111507100333,3.67
AOM0111509122238,1.59
AOM0111509180642,1.65
AOM0111511011249,2.17
AOM0111511272151,1.74
AOM0111601111526,2.95
AOM0111601111721,1.95
AOM0111601141225,3.84
AOM0111601200023,1.03
AOM0111602021432,2.19
AOM0111603071637,1.97
AOM0111603170115,1.54
AOM0111604041932,1.27
AOM0111605251422,1.64
AOM0111607162212,1.64
AOM0111607201617,1.28
AOM0111609261413,2.55
AOM0111701030624,1.58
AOM0111701212054,1.59
AOM0111701220311,1.74
AOM0111701261706,1.89
AOM0111701282240,1.86
AOM0111702122237,2.65
AOM0111703080108,2.19
AOM0111706100434,1.28
AOM0111706102105,1.25
AOM0111709101744,1.98
AOM0111709270522,2.87
AOM0111711050605,1.9
AOM0111712020548,1.87
AOM0111712160258,2.45
AOM0111801241951,3.22
AOM0111801280443,1.88
AOM0111801310511,1.22
AOM0111803091816,1.5
AOM0111804192038,1.82
AOM0111805070501,2.39
AOM0111807020227,1.96
AOM0111808250630,1.49
AOM0111809112225,1.65
AOM0111811201510,1.23
AOM0111812031715,2.14
AOM0121001241619,1.33
AOM0121003010708,1.17
AOM0121006280603,2.38
AOM0121007050656,2.69
AOM0121007301351,1.82
AOM0121009131448,3.41
AOM0121009290335,1.13
AOM0121010112310,1.39
AOM0121010160614,1.1
AOM0121010250609,1.56
AOM0121102161814,1.18
AOM0121103112037,3.74
AOM0121103121519,2.42
AOM0121103121953,2.81
AOM0121103122343,3.11
AOM0121103171314,3.21
AOM0121103190833,2.45
AOM0121103202103,2.75
AOM0121103230049,2.19
AOM0121103241721,2.53
AOM0121104012058,2.76
AOM0121104130437,2.07
AOM0121104192155,2.48
AOM0121105080552,2.66
AOM0121105280802,1.64
AOM0121106100316,1.5
AOM0121106142356,2.64
AOM0121106222329,2.08
AOM0121106230651,4.31
AOM0121107050106,1.34
AOM0121107082210,1.76
AOM0121107231334,3.33
AOM0121107311420,2.1
AOM0121108012244,2.93
AOM0121108051953,2.21
AOM0121108170435,2.7
AOM0121109090706,1.32
AOM0121109170426,2.34
AOM0121109170608,2.08
AOM0121109171634,2.66
AOM0121109181604,2.15
AOM0121110051416,1.88
AOM0121110051417,2.13
AOM0121110071151,1.88
AOM0121110240358,1.31
AOM0121112090034,1.33
AOM0121112211106,2.03
AOM0121201141858,1.73
AOM0121201280922,2.64
AOM0121201282144,2.07
AOM0121202050302,0.34
AOM0121203051524,2.01
AOM0121203191156,2.03
AOM0121203261133,1.86
AOM0121203272000,3.43
AOM0121203301841,1.14
AOM0121204010730,1.81
AOM0121204032052,1.42
AOM0121204270341,1.96
AOM0121204300002,2.41
AOM0121205100928,2.08
AOM0121205240002,4.01
AOM0121206031307,2.04
AOM0121206180532,3.08
AOM0121207042229,2.03
AOM0121207300705,2.41
AOM0121208171624,2.52
AOM0121209180409,2.03
AOM0121210020722,2.68
AOM0121210060119,1.18
AOM0121212260459,1.68
AOM0121301011232,2.13
AOM0121301081651,2.41
AOM0121302041818,1.6
AOM0121302260512,0.58
AOM0121303012122,1.37
AOM0121305160846,2.87
AOM0121307101422,2.27
AOM0121307160746,3.06
AOM0121307260405,2.06
AOM0121308071651,2.1
AOM0121310100746,2.09
AOM0121310161816,1.12
AOM0121311151100,2.73
AOM0121312131325,2.28
AOM0121312260343,2.02
AOM0121312271931,2.64
AOM0121401161012,1.69
AOM0121404030822,2.47
AOM0121404201608,1.63
AOM0121405192102,2.03
AOM0121406081424,1.6
AOM0121406090751,2.02
AOM0121406150231,2.76
AOM0121407050742,3.42
AOM0121408052248,1.78
AOM0121408101243,3.63
AOM0121409101009,2.91
AOM0121410030957,2.69
AOM0121410140525,1.85
AOM0121410140625,2
AOM0121410271333,2.17
AOM0121411021741,2.19
AOM0121502171346,3.57
AOM0121504131723,1.47
AOM0121504300110,1.94
AOM0121505130613,3.79
AOM0121505170641,2.42
AOM0121506081501,2.68
AOM0121506181636,1.01
AOM0121507091727,2.31
AOM0121507100333,3.81
AOM0121510161733,1.14
AOM0121511011249,2.11
AOM0121511272151,1.41
AOM0121512110311,1.24
AOM0121601111526,2.97
AOM0121601111721,2.06
AOM0121601200023,1.13
AOM0121602021432,2.34
AOM0121603071637,2
AOM0121603170115,2.08
AOM0121604041932,1.88
AOM0121604160301,1.17
AOM0121605151010,1.52
AOM0121605241848,2.51
AOM0121605251422,2.13
AOM0121607162212,1.33
AOM0121607201617,1.48
AOM0121701030624,2.16
AOM0121701212054,1.86
AOM0121701220311,1.84
AOM0121701261706,1.97
AOM0121701282240,2.13
AOM0121701290327,1.53
AOM0121702122237,2.11
AOM0121703080108,2.16
AOM0121706100434,1.28
AOM0121706102105,1.46
AOM0121707252108,1.71
AOM0121709242146,1.28
AOM0121709270522,3.18
AOM0121711050605,1.93
AOM0121712121247,0.97
AOM0121712160258,2.95
AOM0121712200449,2.27
AOM0121801241951,3.36
AOM0121801280443,1.78
AOM0121803091816,1.94
AOM0121803240232,1.4
AOM0121804192038,1.69
AOM0121805070501,2.8
AOM0121805141931,1.87
AOM0121807271524,1.64
AOM0121808250630,1.86
AOM0121810091316,1.16
AOM0121810272039,1.4
AOM0121812031715,2.57
AOM0131006280603,1.87
AOM0131007050656,2.5
AOM0131009131448,2.97
AOM0131103112037,3.53
AOM0131103122343,2.91
AOM0131103171314,2.78
AOM0131103202103,1.82
AOM0131103241721,1.99
AOM0131104011949,1.34
AOM0131104192155,1.8
AOM0131105041441,2.47
AOM0131105080552,2.28
AOM0131106222329,1.72
AOM0131106230651,3.8
AOM0131108012244,2.78
AOM0131108051953,2.2
AOM0131108170435,2.24
AOM0131109170426,2.21
AOM0131201282144,2.22
AOM0131203051524,2.01
AOM0131203272000,3.13
AOM0131204300002,1.95
AOM0131205240002,3.25
AOM0131206031307,1.26
AOM0131209180409,1.86
AOM0131301011232,1.07
AOM0131301081651,1.83
AOM0131305160846,2.62
AOM0131307260405,1.94
AOM0131310100746,1.33
AOM0131312271931,2.15
AOM0131407050742,3.04
AOM0131408101243,3.16
AOM0131409101009,2.24
AOM0131410030957,2.21
AOM0131410140625,1.16
AOM0131502171346,3.59
AOM0131507100333,3.05
AOM0131601111526,3.7
AOM0131604041932,1.19
AOM0131605241848,1.67
AOM0131607162212,1.22
AOM0131701212054,1.61
AOM0131706102105,1.15
AOM0131712200449,1.08
AOM0131801241951,2.98
AOM0131805070501,1.87
AOM0131812031715,1.26
AOM0141001241619,1.42
AOM0141006280603,1.99
AOM0141007050656,2.89
AOM0141009131448,2.88
AOM0141103120447,2.52
AOM0141103121519,1.89
AOM0141103122343,2.98
AOM0141103171314,2.83
AOM0141103202103,1.91
AOM0141103241721,2.28
AOM0141104011949,2.66
AOM0141104012058,2.46
AOM0141104130437,1.41
AOM0141104192155,1.37
AOM0141105041441,1.83
AOM0141105080552,2.15
AOM0141106041233,1.25
AOM0141106142356,2.59
AOM0141106222329,2.19
AOM0141108012244,2.35
AOM0141108051953,1.76
AOM0141108170435,2.29
AOM0141109170426,2.71
AOM0141109170608,2.24
AOM0141109171634,2.39
AOM0141201141858,1.4
AOM0141201280922,2.81
AOM0141201282144,1.81
AOM0141203051524,2.19
AOM0141203180936,1.24
AOM0141203272000,3.81
AOM0141204010730,0.53
AOM0141204300002,2.45
AOM0141205100928,1.94
AOM0141205240002,3.75
AOM0141206031307,0.83
AOM0141209180409,1.28
AOM0141210060119,1.81
AOM0141212260459,0.79
AOM0141301011232,1.03
AOM0141301081651,2.02
AOM0141305160846,1.97
AOM0141307101422,1.87
AOM0141307160746,2.14
AOM0141307260405,1.65
AOM0141310100746,0.81
AOM0141312271931,2.08
AOM0141401161012,1.75
AOM0141404030822,1.67
AOM0141404051016,1.83
AOM0141406090751,0.99
AOM0141406150231,2.44
AOM0141407050742,2.58
AOM0141408070505,0.93
AOM0141408101243,2.97
AOM0141409101009,2.5
AOM0141410030957,2.49
AOM0141411021741,0.88
AOM0141502171346,2.97
AOM0141504300110,2.21
AOM0141507091727,1.62
AOM0141507100333,3.64
AOM0141601111526,2.41
AOM0141601111721,1.16
AOM0141602021432,2.64
AOM0141603071637,1.58
AOM0141604041932,0.84
AOM0141605241848,1.33
AOM0141607162212,3.34
AOM0141701261706,1.34
AOM0141701282240,1.06
AOM0141702122237,1.6
AOM0141709270522,2.92
AOM0141712160258,2.26
AOM0141801241951,3.06
AOM0141801280443,1.33
AOM0141803121540,1.31
AOM0141804192038,1.21
AOM0141805070501,1.94
AOM0141805141931,1.68
AOM0141812031715,1.17
AOM0151106041233,1.43
AOM0151106230651,2.54
AOM0151203272000,2.27
AOM0151205240002,2.15
AOM0151210060119,1.12
AOM0151507100333,1.53
AOM0151607162212,2.06
AOM0151611021433,1.4
AOM0151709082223,1.37
AOM0151805060715,1.42
AOM0161103120447,3.04
AOM0161104011949,2.82
AOM0161106041233,1.04
AOM0161205240002,2.95
AOM0161805060715,1.23
AOM0171008311130,1.85
AOM0171103120447,3.13
AOM0171104011949,1.42
AOM0171212200108,1.22
AOM0181008311130,1.17
AOM0181103120447,3.45
AOM0181104011949,1.63
AOM0191009131448,2.21
AOM0191103120447,3.68
AOM0191104011949,1.84
AOM0191105041441,1.62
AOM0191205240002,3.52
AOM0191406090751,1.6
AOM0191408101243,2.24
AOM0191507100333,2.53
AOM0201006280603,1.78
AOM0201009131448,2.29
AOM0201103120447,3.3
AOM0201104011949,1.74
AOM0201105041441,1.36
AOM0201205240002,3.39
AOM0201408101243,2.9
AOM0201506081501,1.91
AOM0201507100333,2.58
AOM0201709270522,2.65
AOM0201801241951,2.69
AOM0201812031715,1.13
AOM0211103122343,2.65
AOM0211103171314,2.42
AOM0211104192155,0.87
AOM0211105041441,2.45
AOM0211106142356,2.36
AOM0211106222329,1.6
AOM0211106230651,3.45
AOM0211108012244,2.51
AOM0211108170435,1.79
AOM0211109170426,2.73
AOM0211109170608,2.27
AOM0211109171634,2.44
AOM0211203272000,2.71
AOM0211204300002,1.83
AOM0211205100928,1.35
AOM0211205240002,3.79
AOM0211206031307,0.6
AOM0211207042229,0.79
AOM0211208171624,1.27
AOM0211212260459,0.78
AOM0211305160846,1.73
AOM0211307101422,1.1
AOM0211307160746,2.03
AOM0211312271931,1.53
AOM0211404030822,1.77
AOM0211405192102,0.48
AOM0211406090751,1.53
AOM0211406150231,2.42
AOM0211407050742,2.46
AOM0211408101243,3.07
AOM0211409101009,2.02
AOM0211410140625,1.07
AOM0211502171346,2.24
AOM0211507100333,3.02
AOM0211601111526,1.87
AOM0211603170115,0.47
AOM0211605241848,0.83
AOM0211607162212,1.31
AOM0211609261413,1.74
AOM0211701212054,0.93
AOM0211709270522,2.61
AOM0211712160258,1.86
AOM0211712200449,0.64
AOM0211801241951,2.59
AOM0211803091816,1.08
AOM0211805070501,1.38
AOM0211812031715,1.79
AOM0221009131448,2.39
AOM0221012061630,2.37
AOM0221103120447,2.57
AOM0221103171314,2.03
AOM0221104011949,1.25
AOM0221105041441,1.92
AOM0221106230651,3.09
AOM0221107311420,1.01
AOM0221203272000,2.32
AOM0221205240002,3.52
AOM0221207042229,0.97
AOM0221208171624,1.21
AOM0221305160846,1.88
AOM0221312131325,0.7
AOM0221405192102,0.75
AOM0221406090751,1.85
AOM0221408101243,2.84
AOM0221410140625,1.4
AOM0221506081501,1.95
AOM0221507100333,2.65
AOM0221601141225,2.8
AOM0221603170115,0.65
AOM0221701220311,1.75
AOM0221712200449,0.76
AOM0221801241951,2.79
AOM0221812031715,1.38
AOM0231006280603,2.38
AOM0231009131448,2.75
AOM0231103120447,4.03
AOM0231104011949,2.21
AOM0231105041441,1.42
AOM0231205240002,3.72
AOM0231208171624,1.18
AOM0231311151100,1.95
AOM0231408101243,2.75
AOM0231507100333,3
AOM0231606161421,2.07
AOM0231709270522,1.94
AOM0231801241951,2.86
AOM0241103120447,3.69
AOM0241105041441,1.83
AOM0241205240002,3.68
AOM0241408101243,2.73
AOM0241502171346,2.05
AOM0241507100333,3.35
AOM0241801241951,2.67
AOM0251009131448,2.33
AOM0251103120447,4.15
AOM0251205240002,3.01
AOM0251408101243,1.89
AOM0251506081501,1.68
AOM0251507100333,2.34
AOM0251801241951,1.97
AOM0261009131448,2.43
AOM0261103120447,3.43
AOM0261104011949,1.65
AOM0261205240002,3.22
AOM0261408101243,1.98
AOM0261507100333,2.54
AOM0261801241951,2.34
AOM0271001241619,1.45
AOM0271006280603,2.19
AOM0271009131448,2.85
AOM0271010112310,1.15
AOM0271103171314,2.63
AOM0271105041441,1.87
AOM0271105080552,2
AOM0271108012244,2.28
AOM0271108051953,1.72
AOM0271108170435,2.33
AOM0271111241925,1.85
AOM0271201280922,2.28
AOM0271203272000,2.74
AOM0271204270341,1.5
AOM0271205240002,3.66
AOM0271208171624,1.41
AOM0271301081651,2.3
AOM0271305160846,2.56
AOM0271311151100,1.9
AOM0271312271931,1.84
AOM0271406090751,1.99
AOM0271408101243,2.75
AOM0271410030957,2.02
AOM0271502171346,1.92
AOM0271507100333,3.33
AOM0271511011249,1.13
AOM0271601111526,1.51
AOM0271601141225,3.14
AOM0271606161421,2.16
AOM0271609261413,2.61
AOM0271701220311,1.37
AOM0271703080108,1.34
AOM0271709270522,2.2
AOM0271711050605,0.77
AOM0271801241951,2.85
AOM0271807022053,1.93
AOM0281001241619,1.52
AOM0281007050656,2.31
AOM0281009131448,2.22
AOM0281103120447,2.54
AOM0281103171314,2.41
AOM0281105041441,1.59
AOM0281106222329,1.69
AOM0281106230651,3.53
AOM0281108012244,1.99
AOM0281108051953,1.29
AOM0281108170435,1.91
AOM0281109170426,2.37
AOM0281109171634,2.35
AOM0281201280922,2.25
AOM0281203051524,1.74
AOM0281203272000,2.8
AOM0281204300002,1.65
AOM0281205240002,3.31
AOM0281301081651,1.72
AOM0281305160846,1.45
AOM0281307260405,1.07
AOM0281312271931,1.33
AOM0281406090751,1.02
AOM0281407050742,2.34
AOM0281408101243,2.82
AOM0281409101009,2.27
AOM0281410030957,2.35
AOM0281502171346,2.12
AOM0281504300110,1.56
AOM0281506081501,1.74
AOM0281507100333,2.73
AOM0281601111526,1.25
AOM0281605241848,0.75
AOM0281709270522,2.49
AOM0281712160258,1.56
AOM0281801241951,2.73
AOM0281805141931,1.7
AOM0281812031715,1.25
AOM0291008311130,1.47
AOM0291103120447,3.03
AOM0291104011949,2.73
AOM0291106041233,1.03
AOM0291203272000,1.68
AOM0291205240002,2.27
AOM0291507100333,1.58
AOM0291607162212,0.87
CHB0011003121608,2.01
CHB0011003160730,1.43
CHB0011003291029,2.51
CHB0011003310618,2.05
CHB0011004301933,1.17
CHB0011007230606,2.85
CHB0011010091512,1.56
CHB0011010241350,2.53
CHB0011011051914,2.77
CHB0011103141002,3.24
CHB0011103161252,3.67
CHB0011103162239,3.19
CHB0011103172132,2.99
CHB0011103191856,3.78
CHB0011103240533,2.04
CHB0011103240856,3.94
CHB0011104021656,3.34
CHB0011104031149,2.3
CHB0011104042046,1.82
CHB0011104090357,1.72
CHB0011104092147,1.5
CHB0011104100623,2.11
CHB0011104111716,4.32
CHB0011104120808,4.1
CHB0011104121407,3.42
CHB0011104130836,2.25
CHB0011104161119,3.91
CHB0011104171549,2
CHB0011104192310,3.04
CHB0011104212237,3.15
CHB0011104232331,1.4
CHB0011104241225,3.05
CHB0011104262112,3.42
CHB0011105011045,1.81
CHB0011105201753,2.67
CHB0011105220706,3.13
CHB0011105250919,2.31
CHB0011106031033,2.43
CHB0011106181857,1.55
CHB0011107152101,3.73
CHB0011107161757,1.39
CHB0011107310354,3.39
CHB0011108151526,2.58
CHB0011108170923,2.46
CHB0011108180132,1.1
CHB0011108190039,2.76
CHB0011108311833,2.32
CHB0011109040553,2.28
CHB0011109101500,2.21
CHB0011111031934,3.1
CHB0011111282333,1.3
CHB0011112030555,2.16
CHB0011112121413,2.03
CHB0011112232344,1.88
CHB0011201171230,2.43
CHB0011202072237,2.1
CHB0011202111027,2.68
CHB0011203080351,2.65
CHB0011203142105,3.58
CHB0011203160420,2.44
CHB0011204291928,2.63
CHB0011205041154,1.85
CHB0011205181719,2.92
CHB0011205290136,3.41
CHB0011206011748,3.91
CHB0011207121354,2.15
CHB0011207160431,3.04
CHB0011208202042,2.56
CHB0011208300417,1.97
CHB0011209140222,3.41
CHB0011210121357,2.6
CHB0011210311550,1.78
CHB0011211241759,3.24
CHB0011212200516,1.61
CHB0011301220447,2.8
CHB0011303262048,1.9
CHB0011304041342,2.5
CHB0011310120243,2.38
CHB0011311031425,3.05
CHB0011311100738,3.72
CHB0011311162044,3.14
CHB0011311290115,2.58
CHB0011312141306,2.16
CHB0011312210110,3.46
CHB0011403120504,2.16
CHB0011404180753,2.8
CHB0011405050502,1.93
CHB0011405050518,3.38
CHB0011405130835,2.85
CHB0011405131033,1.22
CHB0011407030729,1.44
CHB0011407070248,1.2
CHB0011408241727,2.23
CHB0011409161228,3.65
CHB0011412252032,1.97
CHB0011501260720,2.75
CHB0011501302031,3.36
CHB0011503241353,2.72
CHB0011505031554,2.16
CHB0011505251428,4.09
CHB0011505300106,3.04
CHB0011506090544,3.11
CHB0011507061830,1.41
CHB0011507100115,2.67
CHB0011507292135,1.44
CHB0011508061822,3.61
CHB0011508101844,1.48
CHB0011509120549,3.31
CHB0011601240633,1.88
CHB0011602071927,3.35
CHB0011603311148,2.06
CHB0011605162123,4.59
CHB0011605170657,2.48
CHB0011606120754,2.84
CHB0011607042248,1.86
CHB0011607171324,3.24
CHB0011607200725,2.97
CHB0011607272347,2.68
CHB0011608272246,1.46
CHB0011609071328,3.81
CHB0011609131912,2.58
CHB0011610201150,2.54
CHB0011611210659,2.37
CHB0011702191819,2.69
CHB0011702260511,1.46
CHB0011704120310,2.65
CHB0011707211607,2.28
CHB0011708020202,3.47
CHB0011708020716,3.56
CHB0011708031345,2.81
CHB0011708100936,2.96
CHB0011711051630,1.49
CHB0011712020012,2.46
CHB0011802082334,1.21
CHB0011802270808,2
CHB0011803300817,2.82
CHB0011808210247,2.11
CHB0011809050511,2.39
CHB0011809181711,2.3
CHB0011809240005,1.18
CHB0011811270833,2.94
CHB0021002170459,1.29
CHB0021003121608,1.48
CHB0021003291029,1.53
CHB0021003310618,1.86
CHB0021006060719,1.14
CHB0021009270255,1.45
CHB0021010241350,1.77
CHB0021011051914,2.33
CHB0021012060320,1.75
CHB0021103141002,2.77
CHB0021103161252,2.68
CHB0021103162239,2.03
CHB0021103172132,2.32
CHB0021103191856,2.96
CHB0021103240533,1.63
CHB0021103240856,3.01
CHB0021103302219,1.52
CHB0021104021656,2.53
CHB0021104031149,1.61
CHB0021104042046,1.45
CHB0021104050544,0.76
CHB0021104090357,1.24
CHB0021104091702,1.68
CHB0021104100623,1.54
CHB0021104111716,3.46
CHB0021104120808,3.24
CHB0021104121407,2.65
CHB0021104161119,3.38
CHB0021104171339,1.18
CHB0021104171549,1.61
CHB0021104180309,1.74
CHB0021104190237,1.21
CHB0021104192310,2.82
CHB0021104212237,2.43
CHB0021104241225,2.89
CHB0021104262112,2.38
CHB0021105130552,1.68
CHB0021105172241,1.05
CHB0021105220706,2.06
CHB0021106031033,1.5
CHB0021106040100,1.8
CHB0021106091938,1.7
CHB0021106120937,0.83
CHB0021106181857,1.57
CHB0021107152101,3.19
CHB0021107161757,0.95
CHB0021107310354,2.74
CHB0021108021237,1.84
CHB0021108030426,1.39
CHB0021108050245,0.76
CHB0021108120322,2.12
CHB0021108170923,1.68
CHB0021108190039,1.38
CHB0021108221736,1.46
CHB0021108310220,0.55
CHB0021108311833,2.33
CHB0021109040553,1.87
CHB0021109101500,1.75
CHB0021109111909,1.85
CHB0021109130242,0.78
CHB0021111031934,2.45
CHB0021112030555,2.3
CHB0021112030603,0.47
CHB0021112101319,1.56
CHB0021112232344,1.05
CHB0021201121040,1.04
CHB0021201121220,1.47
CHB0021201171230,2.24
CHB0021201280743,2.1
CHB0021202072237,1.57
CHB0021202111027,2.4
CHB0021202181413,0.78
CHB0021202241310,1.62
CHB0021203010732,3.02
CHB0021203080351,2.25
CHB0021203142105,2.89
CHB0021203142229,0.63
CHB0021203160420,2.22
CHB0021204250522,1.84
CHB0021204291928,2.01
CHB0021205041154,2.04
CHB0021205181719,2.46
CHB0021205290136,2.82
CHB0021206011748,3.1
CHB0021206171613,1.8
CHB0021206281517,0.39
CHB0021207031131,1.92
CHB0021207121354,1.88
CHB0021207160431,2.6
CHB0021208032219,2.34
CHB0021208202042,1.45
CHB0021208260337,1.31
CHB0021208300417,1.82
CHB0021209140222,2.73
CHB0021210021010,1.27
CHB0021210121357,1.89
CHB0021210311550,2
CHB0021211222319,0.88
CHB0021211240051,1.54
CHB0021211241759,3.51
CHB0021212061917,1.29
CHB0021212070532,1.88
CHB0021301220447,2.06
CHB0021301280342,2
CHB0021302010104,1.91
CHB0021303180653,1.87
CHB0021303262048,1.47
CHB0021303262055,0.95
CHB0021304041342,1.8
CHB0021304192311,1
CHB0021306061229,1
CHB0021309200225,2.01
CHB0021310120243,1.71
CHB0021310201007,1.2
CHB0021311031425,2.42
CHB0021311100738,3.04
CHB0021311162044,3.16
CHB0021311170045,0.9
CHB0021311170200,0.89
CHB0021311290115,2.51
CHB0021312031558,1.19
CHB0021312210110,2.65
CHB0021312211034,1.28
CHB0021401171853,1.49
CHB0021403120504,1.78
CHB0021404160336,0.47
CHB0021404180753,2.18
CHB0021404260415,0.98
CHB0021405050502,1.78
CHB0021405050518,3.36
CHB0021405130835,2.59
CHB0021406160514,1.52
CHB0021406200143,1.57
CHB0021407070248,0.12
CHB0021409161228,3.49
CHB0021410140041,0.39
CHB0021410271536,1.53
CHB0021411120953,2.05
CHB0021412252032,1.7
CHB0021412312349,0.97
CHB0021501260720,2.52
CHB0021503241353,1.59
CHB0021503260628,0.55
CHB0021505251428,3.4
